GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC21,HC01_EST_VC22,HC01_EST_VC23,AVERAGE_PERCENT_IN_COLLEGE,AVERAGE_TOTAL_IN_COLLEGE
Id,Id2,Geography,Total; Estimate; Population 18 years and over,Total; Estimate; Population 18 years and over - Enrolled in college or graduate school %,Total; Estimate;,,
1400000US06073009802,6073009802,"Census Tract 98.02, San Diego County, California",5090,15.3,779,,
1400000US06073009804,6073009804,"Census Tract 98.04, San Diego County, California",3585,8.1,290,,
1400000US06073009805,6073009805,"Census Tract 98.05, San Diego County, California",4282,10.8,462,,
1400000US06073009901,6073009901,"Census Tract 99.01, San Diego County, California",733,7.4,54,,
1400000US06073009902,6073009902,"Census Tract 99.02, San Diego County, California",790,1,8,,
1400000US06073010001,6073010001,"Census Tract 100.01, San Diego County, California",2762,9.9,273,,
1400000US06073010003,6073010003,"Census Tract 100.03, San Diego County, California",4705,9.5,447,,
1400000US06073010004,6073010004,"Census Tract 100.04, San Diego County, California",3596,9.9,356,,
1400000US06073010005,6073010005,"Census Tract 100.05, San Diego County, California",5491,10.7,588,,
1400000US06073010009,6073010009,"Census Tract 100.09, San Diego County, California",4489,11.3,507,,
1400000US06073010010,6073010010,"Census Tract 100.10, San Diego County, California",4431,15.3,678,,
1400000US06073010011,6073010011,"Census Tract 100.11, San Diego County, California",3141,12.2,383,,
1400000US06073010012,6073010012,"Census Tract 100.12, San Diego County, California",3441,9.2,317,,
1400000US06073010013,6073010013,"Census Tract 100.13, San Diego County, California",4409,6.8,300,,
1400000US06073010014,6073010014,"Census Tract 100.14, San Diego County, California",15544,13.3,2067,,
1400000US06073010015,6073010015,"Census Tract 100.15, San Diego County, California",1815,14.9,270,,
1400000US06073010103,6073010103,"Census Tract 101.03, San Diego County, California",4991,11.8,589,,
1400000US06073010104,6073010104,"Census Tract 101.04, San Diego County, California",2448,7.3,179,,
1400000US06073010106,6073010106,"Census Tract 101.06, San Diego County, California",4414,9.2,406,,
1400000US06073010107,6073010107,"Census Tract 101.07, San Diego County, California",5308,12.2,648,,
1400000US06073010109,6073010109,"Census Tract 101.09, San Diego County, California",3215,14.7,473,,
1400000US06073010110,6073010110,"Census Tract 101.10, San Diego County, California",5501,10.7,589,,
1400000US06073010111,6073010111,"Census Tract 101.11, San Diego County, California",2217,8.6,191,,
1400000US06073010112,6073010112,"Census Tract 101.12, San Diego County, California",3469,8.6,298,,
1400000US06073010200,6073010200,"Census Tract 102, San Diego County, California",5149,6.8,350,,
1400000US06073010300,6073010300,"Census Tract 103, San Diego County, California",3233,5.9,191,,
1400000US06073010401,6073010401,"Census Tract 104.01, San Diego County, California",1711,12.5,214,,
1400000US06073010402,6073010402,"Census Tract 104.02, San Diego County, California",4144,11.9,493,,
1400000US06073010501,6073010501,"Census Tract 105.01, San Diego County, California",1213,8.2,99,,
1400000US06073010502,6073010502,"Census Tract 105.02, San Diego County, California",3952,12.4,490,,
1400000US06073010601,6073010601,"Census Tract 106.01, San Diego County, California",2263,8.9,201,,
1400000US06073010800,6073010800,"Census Tract 108, San Diego County, California",2380,8.6,205,,
1400000US06073010900,6073010900,"Census Tract 109, San Diego County, California",1631,8.5,139,,
1400000US06073011000,6073011000,"Census Tract 110, San Diego County, California",2821,10.2,288,,
1400000US06073011100,6073011100,"Census Tract 111, San Diego County, California",3344,6.3,211,,
1400000US06073011300,6073011300,"Census Tract 113, San Diego County, California",2620,2.4,63,,
1400000US06073011601,6073011601,"Census Tract 116.01, San Diego County, California",4172,9.8,409,,
1400000US06073011602,6073011602,"Census Tract 116.02, San Diego County, California",2287,8.8,201,,
1400000US06073011700,6073011700,"Census Tract 117, San Diego County, California",5003,4.1,205,,
1400000US06073011801,6073011801,"Census Tract 118.01, San Diego County, California",2833,7.8,221,,
1400000US06073011802,6073011802,"Census Tract 118.02, San Diego County, California",5063,7.5,380,,
1400000US06073011902,6073011902,"Census Tract 119.02, San Diego County, California",4487,10.7,480,,
1400000US06073012002,6073012002,"Census Tract 120.02, San Diego County, California",3030,5.7,173,,
1400000US06073012003,6073012003,"Census Tract 120.03, San Diego County, California",2616,9.8,256,,
1400000US06073012101,6073012101,"Census Tract 121.01, San Diego County, California",1824,13.8,252,,
1400000US06073012102,6073012102,"Census Tract 121.02, San Diego County, California",2888,14.2,410,,
1400000US06073012200,6073012200,"Census Tract 122, San Diego County, California",2449,10.6,260,,
1400000US06073012302,6073012302,"Census Tract 123.02, San Diego County, California",1309,9.8,128,,
1400000US06073012303,6073012303,"Census Tract 123.03, San Diego County, California",2899,8.1,235,,
1400000US06073012304,6073012304,"Census Tract 123.04, San Diego County, California",2520,10.4,262,,
1400000US06073012401,6073012401,"Census Tract 124.01, San Diego County, California",2680,8.7,233,,
1400000US06073012402,6073012402,"Census Tract 124.02, San Diego County, California",3806,8.6,327,,
1400000US06073012501,6073012501,"Census Tract 125.01, San Diego County, California",2302,8.7,200,,
1400000US06073012502,6073012502,"Census Tract 125.02, San Diego County, California",3039,10.6,322,,
1400000US06073012600,6073012600,"Census Tract 126, San Diego County, California",3260,9.8,319,,
1400000US06073012700,6073012700,"Census Tract 127, San Diego County, California",3689,7.3,269,,
1400000US06073012800,6073012800,"Census Tract 128, San Diego County, California",2961,11.9,352,,
1400000US06073012900,6073012900,"Census Tract 129, San Diego County, California",2401,8.7,209,,
1400000US06073013000,6073013000,"Census Tract 130, San Diego County, California",4735,7.1,336,,
1400000US06073013102,6073013102,"Census Tract 131.02, San Diego County, California",4928,13.5,665,,
1400000US06073013103,6073013103,"Census Tract 131.03, San Diego County, California",1824,8.6,157,,
1400000US06073013104,6073013104,"Census Tract 131.04, San Diego County, California",4199,13.2,554,,
1400000US06073013203,6073013203,"Census Tract 132.03, San Diego County, California",4967,9.3,462,,
1400000US06073013204,6073013204,"Census Tract 132.04, San Diego County, California",3236,7.9,256,,
1400000US06073013205,6073013205,"Census Tract 132.05, San Diego County, California",1556,9.9,154,,
1400000US06073013206,6073013206,"Census Tract 132.06, San Diego County, California",5420,10.2,553,,
1400000US06073013301,6073013301,"Census Tract 133.01, San Diego County, California",4130,10.4,430,,
1400000US06073013302,6073013302,"Census Tract 133.02, San Diego County, California",3692,8.9,329,,
1400000US06073013303,6073013303,"Census Tract 133.03, San Diego County, California",4464,7.6,339,,
1400000US06073013306,6073013306,"Census Tract 133.06, San Diego County, California",3311,16.8,556,,
1400000US06073013307,6073013307,"Census Tract 133.07, San Diego County, California",3179,10.4,331,,
1400000US06073013308,6073013308,"Census Tract 133.08, San Diego County, California",2861,15.6,446,,
1400000US06073013309,6073013309,"Census Tract 133.09, San Diego County, California",5476,13.3,728,,
1400000US06073013310,6073013310,"Census Tract 133.10, San Diego County, California",19661,14.9,2929,,
1400000US06073013311,6073013311,"Census Tract 133.11, San Diego County, California",6856,14.6,1001,,
1400000US06073013312,6073013312,"Census Tract 133.12, San Diego County, California",2180,12.5,273,,
1400000US06073013313,6073013313,"Census Tract 133.13, San Diego County, California",7558,17.2,1300,,
1400000US06073013314,6073013314,"Census Tract 133.14, San Diego County, California",11389,15.5,1765,,
1400000US06073013401,6073013401,"Census Tract 134.01, San Diego County, California",3752,10.3,386,,
1400000US06073013409,6073013409,"Census Tract 134.09, San Diego County, California",4374,8.5,372,,
1400000US06073013410,6073013410,"Census Tract 134.10, San Diego County, California",5347,12.1,647,,
1400000US06073013411,6073013411,"Census Tract 134.11, San Diego County, California",4535,13.8,626,,
1400000US06073013412,6073013412,"Census Tract 134.12, San Diego County, California",3892,14.6,568,,
1400000US06073013414,6073013414,"Census Tract 134.14, San Diego County, California",5962,14.6,870,,
1400000US06073013415,6073013415,"Census Tract 134.15, San Diego County, California",1313,13.5,177,,
1400000US06073013416,6073013416,"Census Tract 134.16, San Diego County, California",3013,7,211,,
1400000US06073013417,6073013417,"Census Tract 134.17, San Diego County, California",1681,13.3,224,,
1400000US06073013418,6073013418,"Census Tract 134.18, San Diego County, California",4555,11.9,542,,
1400000US06073013419,6073013419,"Census Tract 134.19, San Diego County, California",5894,10.9,642,,
1400000US06073013420,6073013420,"Census Tract 134.20, San Diego County, California",3122,13.6,425,,
1400000US06073013421,6073013421,"Census Tract 134.21, San Diego County, California",3834,19,728,,
1400000US06073013503,6073013503,"Census Tract 135.03, San Diego County, California",4326,19.6,848,,
1400000US06073013504,6073013504,"Census Tract 135.04, San Diego County, California",2728,14.3,390,,
1400000US06073013505,6073013505,"Census Tract 135.05, San Diego County, California",3700,12.9,477,,
1400000US06073013506,6073013506,"Census Tract 135.06, San Diego County, California",3200,13,416,,
1400000US06073013601,6073013601,"Census Tract 136.01, San Diego County, California",4218,11,464,,
1400000US06073013604,6073013604,"Census Tract 136.04, San Diego County, California",4599,12.5,575,,
1400000US06073013605,6073013605,"Census Tract 136.05, San Diego County, California",4899,10.4,509,,
1400000US06073013606,6073013606,"Census Tract 136.06, San Diego County, California",5196,9.8,509,,
1400000US06073013701,6073013701,"Census Tract 137.01, San Diego County, California",1850,4.1,76,,
1400000US06073013702,6073013702,"Census Tract 137.02, San Diego County, California",4184,13.5,565,,
1400000US06073013801,6073013801,"Census Tract 138.01, San Diego County, California",3754,12.3,462,,
1400000US06073013802,6073013802,"Census Tract 138.02, San Diego County, California",2060,14.7,303,,
1400000US06073013903,6073013903,"Census Tract 139.03, San Diego County, California",3486,13,453,,
1400000US06073013905,6073013905,"Census Tract 139.05, San Diego County, California",2954,12.2,360,,
1400000US06073013906,6073013906,"Census Tract 139.06, San Diego County, California",3661,12.3,450,,
1400000US06073013907,6073013907,"Census Tract 139.07, San Diego County, California",2836,12.3,349,,
1400000US06073013908,6073013908,"Census Tract 139.08, San Diego County, California",3026,11.7,354,,
1400000US06073013909,6073013909,"Census Tract 139.09, San Diego County, California",3030,14.6,442,,
1400000US06073014001,6073014001,"Census Tract 140.01, San Diego County, California",3527,8.1,286,,
1400000US06073014002,6073014002,"Census Tract 140.02, San Diego County, California",3443,13.9,479,,
1400000US06073014101,6073014101,"Census Tract 141.01, San Diego County, California",2910,10.8,314,,
1400000US06073014102,6073014102,"Census Tract 141.02, San Diego County, California",2926,5.5,161,,
1400000US06073014200,6073014200,"Census Tract 142, San Diego County, California",4669,13.3,621,,
1400000US06073014300,6073014300,"Census Tract 143, San Diego County, California",2795,10.9,305,,
1400000US06073014400,6073014400,"Census Tract 144, San Diego County, California",2413,6.5,157,,
1400000US06073014500,6073014500,"Census Tract 145, San Diego County, California",2763,15.2,420,,
1400000US06073014601,6073014601,"Census Tract 146.01, San Diego County, California",3872,12.7,492,,
1400000US06073014602,6073014602,"Census Tract 146.02, San Diego County, California",3712,10.8,401,,
1400000US06073014700,6073014700,"Census Tract 147, San Diego County, California",6479,10.1,654,,
1400000US06073014803,6073014803,"Census Tract 148.03, San Diego County, California",3938,14.8,583,,
1400000US06073014804,6073014804,"Census Tract 148.04, San Diego County, California",3328,16.9,562,,
1400000US06073014805,6073014805,"Census Tract 148.05, San Diego County, California",3849,17.2,662,,
1400000US06073014806,6073014806,"Census Tract 148.06, San Diego County, California",1777,27,480,,
1400000US06073014901,6073014901,"Census Tract 149.01, San Diego County, California",3809,12.1,461,,
1400000US06073014902,6073014902,"Census Tract 149.02, San Diego County, California",2907,12.5,363,,
1400000US06073015000,6073015000,"Census Tract 150, San Diego County, California",5257,19.6,1030,,
1400000US06073015100,6073015100,"Census Tract 151, San Diego County, California",3908,14,547,,
1400000US06073015200,6073015200,"Census Tract 152, San Diego County, California",3015,5.8,175,,
1400000US06073015301,6073015301,"Census Tract 153.01, San Diego County, California",2309,15.4,356,,
1400000US06073015302,6073015302,"Census Tract 153.02, San Diego County, California",3124,6.9,216,,
1400000US06073015403,6073015403,"Census Tract 154.03, San Diego County, California",2069,9.2,190,,
1400000US06073015404,6073015404,"Census Tract 154.04, San Diego County, California",5932,7.7,457,,
1400000US06073015405,6073015405,"Census Tract 154.05, San Diego County, California",4707,10,471,,
1400000US06073015406,6073015406,"Census Tract 154.06, San Diego County, California",2026,9,182,,
1400000US06073015501,6073015501,"Census Tract 155.01, San Diego County, California",4435,10,444,,
1400000US06073015502,6073015502,"Census Tract 155.02, San Diego County, California",2098,12.5,262,,
1400000US06073015601,6073015601,"Census Tract 156.01, San Diego County, California",4782,14.1,674,,
1400000US06073015602,6073015602,"Census Tract 156.02, San Diego County, California",2201,19,418,,
1400000US06073015701,6073015701,"Census Tract 157.01, San Diego County, California",4412,7.4,326,,
1400000US06073015703,6073015703,"Census Tract 157.03, San Diego County, California",5481,7.7,422,,
1400000US06073015704,6073015704,"Census Tract 157.04, San Diego County, California",3271,9.4,307,,
1400000US06073015801,6073015801,"Census Tract 158.01, San Diego County, California",2541,11.5,292,,
1400000US06073015802,6073015802,"Census Tract 158.02, San Diego County, California",3711,9.5,353,,
1400000US06073015901,6073015901,"Census Tract 159.01, San Diego County, California",2404,14.3,344,,
1400000US06073015902,6073015902,"Census Tract 159.02, San Diego County, California",3732,9.8,366,,
1400000US06073016000,6073016000,"Census Tract 160, San Diego County, California",1950,9.1,177,,
1400000US06073016100,6073016100,"Census Tract 161, San Diego County, California",5426,15.9,863,,
1400000US06073016201,6073016201,"Census Tract 162.01, San Diego County, California",4402,4.5,198,,
1400000US06073016202,6073016202,"Census Tract 162.02, San Diego County, California",2426,16.5,400,,
1400000US06073016301,6073016301,"Census Tract 163.01, San Diego County, California",3805,10.5,400,,
1400000US06073016302,6073016302,"Census Tract 163.02, San Diego County, California",3736,13.4,501,,
1400000US06073016401,6073016401,"Census Tract 164.01, San Diego County, California",4022,7.3,294,,
1400000US06073016402,6073016402,"Census Tract 164.02, San Diego County, California",5760,8.6,495,,
1400000US06073016502,6073016502,"Census Tract 165.02, San Diego County, California",5445,12.4,675,,
1400000US06073016503,6073016503,"Census Tract 165.03, San Diego County, California",2128,6.2,132,,
1400000US06073016504,6073016504,"Census Tract 165.04, San Diego County, California",4767,12.3,586,,
1400000US06073016605,6073016605,"Census Tract 166.05, San Diego County, California",5797,7.6,441,,
1400000US06073016606,6073016606,"Census Tract 166.06, San Diego County, California",2875,13.9,400,,
1400000US06073016607,6073016607,"Census Tract 166.07, San Diego County, California",4609,7.1,327,,
1400000US06073016608,6073016608,"Census Tract 166.08, San Diego County, California",2110,12.2,257,,
1400000US06073016609,6073016609,"Census Tract 166.09, San Diego County, California",3841,11.4,438,,
1400000US06073016610,6073016610,"Census Tract 166.10, San Diego County, California",3023,5.1,154,,
1400000US06073016612,6073016612,"Census Tract 166.12, San Diego County, California",4429,12.4,549,,
1400000US06073016613,6073016613,"Census Tract 166.13, San Diego County, California",1587,6.3,100,,
1400000US06073016614,6073016614,"Census Tract 166.14, San Diego County, California",2924,11.7,342,,
1400000US06073016615,6073016615,"Census Tract 166.15, San Diego County, California",2610,7.2,188,,
1400000US06073016616,6073016616,"Census Tract 166.16, San Diego County, California",3076,10.3,317,,
1400000US06073016617,6073016617,"Census Tract 166.17, San Diego County, California",2454,9.8,240,,
1400000US06073016701,6073016701,"Census Tract 167.01, San Diego County, California",7233,10.4,752,,
1400000US06073016702,6073016702,"Census Tract 167.02, San Diego County, California",5206,8.4,437,,
1400000US06073016802,6073016802,"Census Tract 168.02, San Diego County, California",6326,9.2,582,,
1400000US06073016804,6073016804,"Census Tract 168.04, San Diego County, California",5300,13.6,721,,
1400000US06073016806,6073016806,"Census Tract 168.06, San Diego County, California",3139,11.9,374,,
1400000US06073016807,6073016807,"Census Tract 168.07, San Diego County, California",5464,9.8,535,,
1400000US06073016809,6073016809,"Census Tract 168.09, San Diego County, California",3695,10.5,388,,
1400000US06073016810,6073016810,"Census Tract 168.10, San Diego County, California",2292,9.6,220,,
1400000US06073016811,6073016811,"Census Tract 168.11, San Diego County, California",3000,6,180,,
1400000US06073016901,6073016901,"Census Tract 169.01, San Diego County, California",4742,7.6,360,,
1400000US06073016902,6073016902,"Census Tract 169.02, San Diego County, California",2085,4.6,96,,
1400000US06073017006,6073017006,"Census Tract 170.06, San Diego County, California",2075,10.9,226,,
1400000US06073017009,6073017009,"Census Tract 170.09, San Diego County, California",3145,8.8,277,,
1400000US06073017010,6073017010,"Census Tract 170.10, San Diego County, California",2194,11.9,261,,
1400000US06073017014,6073017014,"Census Tract 170.14, San Diego County, California",2354,1.1,26,,
1400000US06073017015,6073017015,"Census Tract 170.15, San Diego County, California",6342,9.4,596,,
1400000US06073017018,6073017018,"Census Tract 170.18, San Diego County, California",3275,10.1,331,,
1400000US06073017019,6073017019,"Census Tract 170.19, San Diego County, California",5381,8.3,447,,
1400000US06073017020,6073017020,"Census Tract 170.20, San Diego County, California",2912,14.1,411,,
1400000US06073017021,6073017021,"Census Tract 170.21, San Diego County, California",2288,7.5,172,,
1400000US06073017022,6073017022,"Census Tract 170.22, San Diego County, California",4023,6.5,261,,
1400000US06073017029,6073017029,"Census Tract 170.29, San Diego County, California",6316,5.2,328,,
1400000US06073017030,6073017030,"Census Tract 170.30, San Diego County, California",13196,6.6,871,,
1400000US06073017031,6073017031,"Census Tract 170.31, San Diego County, California",2932,9.6,281,,
1400000US06073017032,6073017032,"Census Tract 170.32, San Diego County, California",9222,12.5,1153,,
1400000US06073017033,6073017033,"Census Tract 170.33, San Diego County, California",3744,13.8,517,,
1400000US06073017034,6073017034,"Census Tract 170.34, San Diego County, California",3902,12.8,499,,
1400000US06073017035,6073017035,"Census Tract 170.35, San Diego County, California",2062,5.2,107,,
1400000US06073017036,6073017036,"Census Tract 170.36, San Diego County, California",2588,11.7,303,,
1400000US06073017037,6073017037,"Census Tract 170.37, San Diego County, California",4400,13.6,598,,
1400000US06073017039,6073017039,"Census Tract 170.39, San Diego County, California",5467,10.2,558,,
1400000US06073017040,6073017040,"Census Tract 170.40, San Diego County, California",3459,12.8,443,,
1400000US06073017041,6073017041,"Census Tract 170.41, San Diego County, California",4679,12.2,571,,
1400000US06073017042,6073017042,"Census Tract 170.42, San Diego County, California",5504,9.2,506,,
1400000US06073017043,6073017043,"Census Tract 170.43, San Diego County, California",4570,14.4,658,,
1400000US06073017044,6073017044,"Census Tract 170.44, San Diego County, California",3693,9.5,351,,
1400000US06073017045,6073017045,"Census Tract 170.45, San Diego County, California",1917,6.1,117,,
1400000US06073017046,6073017046,"Census Tract 170.46, San Diego County, California",2760,12.2,337,,
1400000US06073017047,6073017047,"Census Tract 170.47, San Diego County, California",2942,11.1,327,,
1400000US06073017048,6073017048,"Census Tract 170.48, San Diego County, California",5269,13,685,,
1400000US06073017049,6073017049,"Census Tract 170.49, San Diego County, California",2173,13.7,298,,
1400000US06073017050,6073017050,"Census Tract 170.50, San Diego County, California",2359,7.2,170,,
1400000US06073017051,6073017051,"Census Tract 170.51, San Diego County, California",3845,11.8,454,,
1400000US06073017052,6073017052,"Census Tract 170.52, San Diego County, California",3840,9.8,376,,
1400000US06073017053,6073017053,"Census Tract 170.53, San Diego County, California",2501,9,225,,
1400000US06073017054,6073017054,"Census Tract 170.54, San Diego County, California",4714,10.4,490,,
1400000US06073017055,6073017055,"Census Tract 170.55, San Diego County, California",3770,10.1,381,,
1400000US06073017056,6073017056,"Census Tract 170.56, San Diego County, California",3135,12.3,386,,
1400000US06073017104,6073017104,"Census Tract 171.04, San Diego County, California",3092,6.2,192,,
1400000US06073017106,6073017106,"Census Tract 171.06, San Diego County, California",3602,6.2,223,,
1400000US06073017107,6073017107,"Census Tract 171.07, San Diego County, California",2068,9.1,188,,
1400000US06073017108,6073017108,"Census Tract 171.08, San Diego County, California",3597,8.3,299,,
1400000US06073017109,6073017109,"Census Tract 171.09, San Diego County, California",4844,9.4,455,,
1400000US06073017110,6073017110,"Census Tract 171.10, San Diego County, California",7530,7.8,587,,
1400000US06073017200,6073017200,"Census Tract 172, San Diego County, California",3610,4.2,152,,
1400000US06073017303,6073017303,"Census Tract 173.03, San Diego County, California",2345,6.7,157,,
1400000US06073017304,6073017304,"Census Tract 173.04, San Diego County, California",5187,6.5,337,,
1400000US06073017305,6073017305,"Census Tract 173.05, San Diego County, California",2233,3.1,69,,
1400000US06073017306,6073017306,"Census Tract 173.06, San Diego County, California",2187,3.7,81,,
1400000US06073017401,6073017401,"Census Tract 174.01, San Diego County, California",4818,7.6,366,,
1400000US06073017403,6073017403,"Census Tract 174.03, San Diego County, California",4242,6.1,259,,
1400000US06073017404,6073017404,"Census Tract 174.04, San Diego County, California",5145,7.2,370,,
1400000US06073017501,6073017501,"Census Tract 175.01, San Diego County, California",2706,6.8,184,,
1400000US06073017502,6073017502,"Census Tract 175.02, San Diego County, California",2810,6.3,177,,
1400000US06073017601,6073017601,"Census Tract 176.01, San Diego County, California",4651,8.4,391,,
1400000US06073017603,6073017603,"Census Tract 176.03, San Diego County, California",1996,9.7,194,,
1400000US06073017604,6073017604,"Census Tract 176.04, San Diego County, California",5141,6.2,319,,
1400000US06073017701,6073017701,"Census Tract 177.01, San Diego County, California",4308,8.7,375,,
1400000US06073017702,6073017702,"Census Tract 177.02, San Diego County, California",2376,7.4,176,,
1400000US06073017801,6073017801,"Census Tract 178.01, San Diego County, California",5589,8.2,458,,
1400000US06073017808,6073017808,"Census Tract 178.08, San Diego County, California",5019,5.9,296,,
1400000US06073017809,6073017809,"Census Tract 178.09, San Diego County, California",1836,7.2,132,,
1400000US06073017810,6073017810,"Census Tract 178.10, San Diego County, California",4043,2.5,101,,
1400000US06073017811,6073017811,"Census Tract 178.11, San Diego County, California",5825,6.4,373,,
1400000US06073017813,6073017813,"Census Tract 178.13, San Diego County, California",3305,8.8,291,,
1400000US06073017900,6073017900,"Census Tract 179, San Diego County, California",5482,9.1,499,,
1400000US06073018000,6073018000,"Census Tract 180, San Diego County, California",2959,5.6,166,,
1400000US06073018100,6073018100,"Census Tract 181, San Diego County, California",4929,10,493,,
1400000US06073018200,6073018200,"Census Tract 182, San Diego County, California",5812,9.5,552,,
1400000US06073018300,6073018300,"Census Tract 183, San Diego County, California",2096,12.2,256,,
1400000US06073018400,6073018400,"Census Tract 184, San Diego County, California",2613,11.3,295,,
1400000US06073018504,6073018504,"Census Tract 185.04, San Diego County, California",6095,12.3,750,,
1400000US06073018507,6073018507,"Census Tract 185.07, San Diego County, California",6792,12,815,,
1400000US06073018509,6073018509,"Census Tract 185.09, San Diego County, California",3598,10.8,389,,
1400000US06073018510,6073018510,"Census Tract 185.10, San Diego County, California",2417,8.9,215,,
1400000US06073018511,6073018511,"Census Tract 185.11, San Diego County, California",3502,11.7,410,,
1400000US06073018512,6073018512,"Census Tract 185.12, San Diego County, California",3160,5.1,161,,
1400000US06073018513,6073018513,"Census Tract 185.13, San Diego County, California",6202,15.8,980,,
1400000US06073018514,6073018514,"Census Tract 185.14, San Diego County, California",6435,13.2,849,,
1400000US06073018515,6073018515,"Census Tract 185.15, San Diego County, California",3991,9.4,375,,
1400000US06073018516,6073018516,"Census Tract 185.16, San Diego County, California",2915,11.6,338,,
1400000US06073018517,6073018517,"Census Tract 185.17, San Diego County, California",3820,10.2,390,,
1400000US06073018518,6073018518,"Census Tract 185.18, San Diego County, California",2319,12.1,281,,
1400000US06073018519,6073018519,"Census Tract 185.19, San Diego County, California",4108,8,329,,
1400000US06073018601,6073018601,"Census Tract 186.01, San Diego County, California",3808,13.1,499,,
1400000US06073018603,6073018603,"Census Tract 186.03, San Diego County, California",4896,8,392,,
1400000US06073018608,6073018608,"Census Tract 186.08, San Diego County, California",2557,12.4,317,,
1400000US06073018609,6073018609,"Census Tract 186.09, San Diego County, California",4475,9.7,434,,
1400000US06073018610,6073018610,"Census Tract 186.10, San Diego County, California",5568,14,780,,
1400000US06073018611,6073018611,"Census Tract 186.11, San Diego County, California",5410,7.1,384,,
1400000US06073018612,6073018612,"Census Tract 186.12, San Diego County, California",2546,10.6,270,,
1400000US06073018613,6073018613,"Census Tract 186.13, San Diego County, California",2626,14.3,376,,
1400000US06073018614,6073018614,"Census Tract 186.14, San Diego County, California",4999,7.1,355,,
1400000US06073018700,6073018700,"Census Tract 187, San Diego County, California",28725,10.1,2901,,
1400000US06073018801,6073018801,"Census Tract 188.01, San Diego County, California",3231,5.8,187,,
1400000US06073018802,6073018802,"Census Tract 188.02, San Diego County, California",7427,3.7,275,,
1400000US06073018803,6073018803,"Census Tract 188.03, San Diego County, California",3725,7.7,287,,
1400000US06073018903,6073018903,"Census Tract 189.03, San Diego County, California",3493,6.1,213,,
1400000US06073018904,6073018904,"Census Tract 189.04, San Diego County, California",4500,5.1,230,,
1400000US06073018905,6073018905,"Census Tract 189.05, San Diego County, California",4956,7.8,387,,
1400000US06073018906,6073018906,"Census Tract 189.06, San Diego County, California",4682,10.4,487,,
1400000US06073019001,6073019001,"Census Tract 190.01, San Diego County, California",6038,9.3,562,,
1400000US06073019002,6073019002,"Census Tract 190.02, San Diego County, California",1253,9.1,114,,
1400000US06073019101,6073019101,"Census Tract 191.01, San Diego County, California",5090,9.8,499,,
1400000US06073019103,6073019103,"Census Tract 191.03, San Diego County, California",4663,7.4,345,,
1400000US06073019105,6073019105,"Census Tract 191.05, San Diego County, California",5476,4.2,230,,
1400000US06073019106,6073019106,"Census Tract 191.06, San Diego County, California",6756,9.4,635,,
1400000US06073019107,6073019107,"Census Tract 191.07, San Diego County, California",1456,5.5,80,,
1400000US06073019203,6073019203,"Census Tract 192.03, San Diego County, California",2171,6.7,145,,
1400000US06073019205,6073019205,"Census Tract 192.05, San Diego County, California",4988,9.8,489,,
1400000US06073019206,6073019206,"Census Tract 192.06, San Diego County, California",4033,9.9,399,,
1400000US06073019207,6073019207,"Census Tract 192.07, San Diego County, California",6595,9.3,613,,
1400000US06073019208,6073019208,"Census Tract 192.08, San Diego County, California",2791,7.2,201,,
1400000US06073019301,6073019301,"Census Tract 193.01, San Diego County, California",5290,10.5,555,,
1400000US06073019302,6073019302,"Census Tract 193.02, San Diego County, California",5941,11.6,689,,
1400000US06073019303,6073019303,"Census Tract 193.03, San Diego County, California",5543,13.5,748,,
1400000US06073019403,6073019403,"Census Tract 194.03, San Diego County, California",4599,8.9,409,,
1400000US06073019404,6073019404,"Census Tract 194.04, San Diego County, California",2528,8.1,205,,
1400000US06073019405,6073019405,"Census Tract 194.05, San Diego County, California",2859,10.3,294,,
1400000US06073019406,6073019406,"Census Tract 194.06, San Diego County, California",4232,11.1,470,,
1400000US06073019501,6073019501,"Census Tract 195.01, San Diego County, California",2284,5.2,119,,
1400000US06073019502,6073019502,"Census Tract 195.02, San Diego County, California",3783,5.7,216,,
1400000US06073019503,6073019503,"Census Tract 195.03, San Diego County, California",3629,4.4,160,,
1400000US06073019601,6073019601,"Census Tract 196.01, San Diego County, California",4797,8.9,427,,
1400000US06073019602,6073019602,"Census Tract 196.02, San Diego County, California",4018,8.7,350,,
1400000US06073019701,6073019701,"Census Tract 197.01, San Diego County, California",5199,11.1,577,,
1400000US06073019702,6073019702,"Census Tract 197.02, San Diego County, California",4140,11.1,460,,
1400000US06073019803,6073019803,"Census Tract 198.03, San Diego County, California",3386,10,339,,
1400000US06073019804,6073019804,"Census Tract 198.04, San Diego County, California",3626,10.7,388,,
1400000US06073019805,6073019805,"Census Tract 198.05, San Diego County, California",3215,9.5,305,,
1400000US06073019806,6073019806,"Census Tract 198.06, San Diego County, California",9086,11.6,1054,,
1400000US06073019808,6073019808,"Census Tract 198.08, San Diego County, California",4103,5.6,230,,
1400000US06073019809,6073019809,"Census Tract 198.09, San Diego County, California",3523,11.6,409,,
1400000US06073019902,6073019902,"Census Tract 199.02, San Diego County, California",3144,10.6,333,,
1400000US06073019903,6073019903,"Census Tract 199.03, San Diego County, California",3615,6.1,221,,
1400000US06073019904,6073019904,"Census Tract 199.04, San Diego County, California",5489,11.7,642,,
1400000US06073019905,6073019905,"Census Tract 199.05, San Diego County, California",3689,10.7,395,,
